iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
192,3840000,12.36,75,40.18139236531282,497.7428312629927,960,83.2,5,252.5444142355496,29.646270429948345
193,3860000,12.986666666666666,75,40.02797565898133,499.65054866601713,965,0.0,5,245.51978403854875,50.87166416714899
194,3880000,12.578947368421053,76,40.17999212557259,497.7601771920454,970,100.6,5,244.2145545592514,28.085959136951715
195,3900000,17.085714285714285,70,40.20251485195096,497.4813161229249,975,71.2,5,267.41385741560464,26.804893617983907
196,3920000,13.131578947368421,76,39.8121296017439,502.35946180392057,980,0.0,5,254.1374006209411,49.12696820497513
197,3940000,11.149425287356323,87,40.21899232730815,497.277501068078,985,90.8,5,252.05504555580927,29.92997019109316
198,3960000,11.759493670886076,79,39.799972073561214,502.51291541196406,990,96.8,5,260.021434717617,34.33947670389898
199,3980000,11.76923076923077,78,39.914185336695205,501.0749895379413,995,66.2,5,267.8036558023579,26.17589360009879
200,4000000,16.289473684210527,76,39.714749141549504,503.5912458798848,1000,110.2,5,272.9321081425401,29.798619353910908
201,4020000,12.2987012987013,77,40.095630618512594,498.8074683321174,1005,95.2,5,264.925625174661,27.445438678143546
202,4040000,14.783783783783784,74,39.828391081240945,502.1543541441206,1010,90.8,5,260.94459119374187,27.595896765124053
203,4060000,12.921052631578947,76,38.34093430011492,521.635697331978,1015,58.8,5,226.2529019249379,30.06812262791209
204,4080000,12.376623376623376,77,36.72929103906758,544.5245316259097,1020,88.4,5,234.30335904165534,29.312426540069282
205,4100000,14.3875,80,36.70461778065052,544.8905671630055,1025,57.4,5,222.27526368904816,28.8156220971141
206,4120000,13.6625,80,39.531786535223574,505.92198716290295,1030,71.6,5,245.39753196287936,28.252117878058925
207,4140000,15.618421052631579,76,40.24066473931583,497.00968235894106,1035,55.0,5,256.8565426996473,23.624081894988194
208,4160000,14.470588235294118,68,39.85446926829841,501.8257768121548,1040,165.2,5,247.05686741272004,30.482860399177298
209,4180000,15.828947368421053,76,40.057529776152805,499.28191058617085,1045,72.8,5,237.53328187928835,29.28010738105513
210,4200000,11.0625,80,40.400704940206616,495.04086697497405,1050,75.0,5,258.1714201825104,25.463701579952613
211,4220000,19.718309859154928,71,40.18575041855456,497.6888521849178,1055,97.4,5,229.1186165454413,34.1831672959961
212,4240000,15.069444444444445,72,40.054790517515656,499.31605537305586,1060,70.8,5,236.88021159288104,27.31338323489763
213,4260000,14.942857142857143,70,40.04916014537118,499.3862524807919,1065,140.6,5,239.60986658040008,32.39432545402087
214,4280000,12.333333333333334,78,40.53635943772951,493.3842179568019,1070,126.4,5,243.65017019781504,30.773629232076928
215,4300000,18.13235294117647,68,40.36572736875515,495.4698280869052,1075,87.6,5,253.17774187168268,28.158083515940234
216,4320000,12.804878048780488,82,40.38335909650409,495.25350162689574,1080,98.2,5,238.31537896948052,31.403764341026545
217,4340000,16.594202898550726,69,40.17799548436612,497.7849133310374,1085,0.0,5,248.83946910640088,50.18094615312293
218,4360000,11.636363636363637,77,40.134145889188325,498.32878106390126,1090,38.2,5,248.2698817625018,19.438523777993396
219,4380000,11.821428571428571,84,39.556918844286415,505.6005519218743,1095,86.6,5,272.82062789363323,24.943128576967865
220,4400000,14.243589743589743,78,40.30032605354801,496.27390044997446,1100,168.2,5,287.7827151306398,27.892571645090356
221,4420000,15.01388888888889,72,39.95686515446643,500.539767639013,1105,82.2,5,244.46540900142597,31.57910982798785
222,4440000,13.945945945945946,74,39.88391857719665,501.45524094603024,1110,88.6,5,237.3012106622796,31.896171026164666
223,4460000,16.695652173913043,69,40.053628706197934,499.3305387310684,1115,72.0,5,251.61155003667827,27.800790539942682
224,4480000,16.90909090909091,66,40.27677538498778,496.564082124969,1120,0.0,5,262.75338536207005,47.527456145966426
225,4500000,14.16,75,40.44969477519208,494.44130817684345,1125,106.2,5,254.16998237493857,29.29142116010189
226,4520000,17.227272727272727,66,39.6219684680476,504.77047893591225,1130,85.0,5,285.0569084079678,21.757059089140967
227,4540000,19.307692307692307,65,40.16626763716521,497.930257814005,1135,93.8,5,248.865594472749,27.492751718033105
228,4560000,16.602739726027398,73,39.63977249575443,504.5437635178678,1140,82.0,5,251.0411680787834,25.242871711030602
229,4580000,15.520547945205479,73,39.86308418733181,501.71732588508166,1145,94.6,5,262.2492114819572,30.642608816968277
230,4600000,13.625,80,39.562174427717785,505.53338610194623,1150,113.8,5,250.28877788659582,29.857511244015768
231,4620000,17.746268656716417,67,39.90443036423765,501.19748151884414,1155,0.0,5,272.5627313930251,45.798631148878485
232,4640000,13.922077922077921,77,39.60478495598255,504.9894860489294,1160,127.6,5,265.84955628468424,29.47155567794107
