iteration,train_step,train_episode_return,train_num_episodes,train_step_rate,train_duration,eval_episods,eval_episode_return,eval_num_episodes,eval_step_rate,eval_duration
83,1660000,-21.5,8,45.03391995076042,444.1096849190071,415,-17.2,5,262.8443912662158,47.48817328712903
84,1680000,-22.0,9,45.52608977684156,439.3085393020883,420,-17.8,5,254.53864943795884,49.04952559294179
85,1700000,-20.77777777777778,9,45.28743236125735,441.62362397718243,425,0.0,5,238.7693403835536,52.30152238113806
86,1720000,-20.625,8,44.73175960138395,447.10961916600354,430,-20.2,5,250.94462855227326,49.074571036035195
87,1740000,-17.88888888888889,9,45.073046043272285,443.72417122195475,435,-11.0,5,262.8534118748384,47.50936999800615
88,1760000,-22.125,8,44.57692063715047,448.6626647631638,440,-18.6,5,269.19041593735534,46.41324230097234
89,1780000,-21.125,8,44.19754690993996,452.51380219706334,445,-20.8,5,263.13204594271156,46.44816239015199
90,1800000,-15.375,8,44.60084527301922,448.42199464095756,450,-22.0,5,257.71377543670616,46.42747551901266
91,1820000,-15.5,8,45.26625741964396,441.8302095220424,455,-20.4,5,241.54355369489375,51.655280421022326
92,1840000,-18.555555555555557,9,45.184573344239055,442.6289443441201,460,-18.0,5,235.8455673588507,52.93294311105274
93,1860000,-19.625,8,45.56394328061101,438.94357160502113,465,-13.2,5,229.57311744417945,54.409680624026805
94,1880000,-19.125,8,45.14746139927377,442.9927925099619,470,-23.2,5,257.4377751047366,42.258755520917475
95,1900000,-21.375,8,45.42731947975754,440.26370538794436,475,-18.4,5,238.05362533898972,52.299140507820994
96,1920000,-19.125,8,45.460688047345776,439.94054773589596,480,-20.2,5,234.73620482091184,53.2086646349635
97,1940000,-16.625,8,45.36910159630352,440.8286542228889,485,-17.2,5,234.2144417888692,53.33573755994439
98,1960000,-19.0,8,44.96488812151775,444.7914992237929,490,-0.4,5,243.78266979008447,51.22595470282249
99,1980000,-19.375,8,44.45629548641399,449.8800401871558,495,-15.8,5,290.0182051745174,43.03522943495773
100,2000000,-19.333333333333332,9,43.98378525943956,454.7130239480175,500,-12.6,5,296.29889329607227,42.14663059008308
101,2020000,-20.625,8,44.74524773449656,446.9748411870096,505,-23.6,5,263.1702566310043,40.36170400097035
102,2040000,-20.25,8,45.18546197248809,442.62023949599825,510,-15.0,5,243.58852876926397,51.258571424055845
103,2060000,-21.0,8,45.202200970088406,442.4563311249949,515,-17.2,5,240.64500729445066,51.61129308119416
104,2080000,-17.625,8,44.55930868911652,448.83999748597853,520,-12.4,5,239.69272493647358,52.11255370103754
105,2100000,-18.5,8,45.14241606748657,443.04230349790305,525,-19.8,5,257.9909734832091,48.420298707904294
106,2120000,-16.25,8,44.78176111272102,446.6103945679497,530,-18.8,5,268.9066722755186,46.324622199172154
107,2140000,-18.77777777777778,9,45.16934629587325,442.778159085894,535,-14.6,5,243.46904701665937,51.32069210894406
